,Chapter,Test Case,hash,Type,Date,Status,up_date,part,_merge,node
1428,9.16.5,"CS->VoLTE MT Call with Brakeout, + HOLD and MPTY",09a73ccc6c44e672d992efd585eec7cf,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1429,9.16.6,VoLTE->PSTN MO Call with SRVCC,a78a340c031f1d588ea248631b551939,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1430,9.16.7,CS->VoLTE MT Call  + RBT with SRVCC At allerting state,0bd0119b2e43e255a6c64410c913cf27,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1431,9.16.8,Alternative routing when SIP peer is unreachable,465a6f08b5e15162b3f2f82b5799254a,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1432,10.1.1,UE to 0611 NordWest (9052299154),ce3c65776d2f4ff24228ded53a2490ef,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1433,10.1.1,UE to 0611 NordWest (9052299154),ce3c65776d2f4ff24228ded53a2490ef,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1434,10.1.2,UE to 0611 Moscow (9037011579),ce134cfa3e93090023129f5268687494,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1435,10.1.2,UE to 0611 Moscow (9037011579),ce134cfa3e93090023129f5268687494,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1436,10.1.3,UE to 0611 Central Regional (9639749819),09b229848bc2583db2bb2ca3a5ca5e44,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1437,10.1.3,UE to 0611 Central Regional (9639749819),09b229848bc2583db2bb2ca3a5ca5e44,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1438,10.1.4,UE to 0611 Black Earth (9052299708),f43511d45aae9299ed7f59e7ff3c776e,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1439,10.1.4,UE to 0611 Black Earth (9052299708),f43511d45aae9299ed7f59e7ff3c776e,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1440,10.1.5,UE to 0611 South (9034011211),c799442c343933c71c96e217a832abc7,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1441,10.1.5,UE to 0611 South (9034011211),c799442c343933c71c96e217a832abc7,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1442,10.1.6,UE to 0611 Caucas (9612989341),651065aba1df51bc53cd3eb042e13ca4,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1443,10.1.6,UE to 0611 Caucas (9612989341),651065aba1df51bc53cd3eb042e13ca4,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1444,10.1.7,UE to 0611 Volga (9033829115),da4ad5814a78584832c85043b9977df1,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1445,10.1.7,UE to 0611 Volga (9033829115),da4ad5814a78584832c85043b9977df1,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1446,10.1.8,UE to 0611 Ural (9033829952),b6a8a684fc2a38576f504e6e0937c3b3,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1447,10.1.8,UE to 0611 Ural (9033829952),b6a8a684fc2a38576f504e6e0937c3b3,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1448,10.1.9,UE to 0611 Siberia (9039336001),1b0f97f973b4fdc62b8d8c40e49b5ac2,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1449,10.1.9,UE to 0611 Siberia (9039336001),1b0f97f973b4fdc62b8d8c40e49b5ac2,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1450,10.1.10,UE to 0611 Far East (9628429499),df7543a6d5af8424ab4dd0198ff54e02,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1451,10.1.10,UE to 0611 Far East (9628429499),df7543a6d5af8424ab4dd0198ff54e02,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1452,10.2.1,CAMEL bypass MT,5661efede40940c457aa3728f4f206e6,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1453,10.2.2,CAMEL bypass MO+MT,bb046980ec03b9a26e74970a7d26c41c,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1454,10.2.3,CAMEL bypass STP-SRF,e65bcd16628be8f6c8953d0f855ddaf1,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1455,10.2.3,CAMEL bypass STP-SRF,e65bcd16628be8f6c8953d0f855ddaf1,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1456,10.2.4,CAMEL bypass Selective,f465875ae06836908e80eba6c412f6e5,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1457,10.2.5,CAMEL bypass MO+MT+STP-SRF,c8e58135561492e1314a18416b6d0097,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1458,10.1.1,MSC Selection in MSC Pool ,ce3c65776d2f4ff24228ded53a2490ef,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1459,10.1.1,MSC Selection in MSC Pool ,ce3c65776d2f4ff24228ded53a2490ef,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1460,10.1.2,TMSI Based Routing in MSC Pool ,ce134cfa3e93090023129f5268687494,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1461,10.1.2,TMSI Based Routing in MSC Pool ,ce134cfa3e93090023129f5268687494,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1462,10.1.3,NRI correct handling when moving between 3G and LTE,09b229848bc2583db2bb2ca3a5ca5e44,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1463,10.1.3,NRI correct handling when moving between 3G and LTE,09b229848bc2583db2bb2ca3a5ca5e44,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1464,10.1.4,Intra MSC Handover to BSC/RNC outside the MSC Pool Area ,f43511d45aae9299ed7f59e7ff3c776e,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1465,10.1.4,Intra MSC Handover to BSC/RNC outside the MSC Pool Area ,f43511d45aae9299ed7f59e7ff3c776e,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1466,10.1.5,Enhancement Support for Non-pool Aware RAN Nodes ,c799442c343933c71c96e217a832abc7,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1467,10.1.5,Enhancement Support for Non-pool Aware RAN Nodes ,c799442c343933c71c96e217a832abc7,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1468,10.1.6,MSC Pool redistribution mechanism,651065aba1df51bc53cd3eb042e13ca4,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1469,10.1.6,MSC Pool redistribution mechanism,651065aba1df51bc53cd3eb042e13ca4,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1470,10.1.7,CSFB MT call in MSC-in-Pool ,da4ad5814a78584832c85043b9977df1,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1471,10.1.7,CSFB MT call in MSC-in-Pool ,da4ad5814a78584832c85043b9977df1,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1472,10.1.8,MO Call&SMS Recovery,b6a8a684fc2a38576f504e6e0937c3b3,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1473,10.1.8,MO Call&SMS Recovery,b6a8a684fc2a38576f504e6e0937c3b3,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1474,10.1.9,MO CSFB call recovery,1b0f97f973b4fdc62b8d8c40e49b5ac2,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1475,10.1.9,MO CSFB call recovery,1b0f97f973b4fdc62b8d8c40e49b5ac2,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1476,10.1.10,SMS over SGs MO recovery,df7543a6d5af8424ab4dd0198ff54e02,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1477,10.1.10,SMS over SGs MO recovery,df7543a6d5af8424ab4dd0198ff54e02,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1478,10.1.11,Dual VLR Registration of EPS Subscriber feature check,c858e7ade9bd4514327a9ff8ed702144,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1479,10.2.3,MT SMS Recovery,e65bcd16628be8f6c8953d0f855ddaf1,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-19,Traffic,both,VS37MSK
1480,10.2.3,MT SMS Recovery,e65bcd16628be8f6c8953d0f855ddaf1,,01.01.2022,TBD,2023-9-19,MSS Poll,both,VS37MSK
1481,11.1.1,UE to UE transit call,2b9efadbca5339117f89d04fd0ce8f3f,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1482,11.1.2,UE to PLMN transit call,321f5cbc6c1ab6f1a30af3e71653f2be,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1483,11.1.3,PLMN to UE transit call,7836e7f963e78bb7dee238fe76051e62,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1484,11.1.4,UE to PSTN transit call,affdd3b1ad5ba73b63075bd68742737e,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1485,11.1.5,PSTN to UE transit call,25447cac46a357a7b59ea83ce1aadbc9,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1486,11.3.1,Data call from Mobile to Mobile for transit call,ccc7b22b6ebc61c4bcf5ad84b71270db,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1487,11.3.2,Data call from Mobile to PSTN for transit call,0403c41db853beec81b1afbd692a22f4,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1488,11.3.3,Fax call from Mobile to PSTN for transit call,39710915a734dacc5dba2f8e8b964987,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1489,11.3.4,Fax call from PSTN to Mobile for transit call,7a33175b13a534eb1cf54c2370294aa7,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1490,11.4.1,PRBT for incoming transit call,5f4466bb8b431d1795004276179a7d5e,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1491,11.5.1,TPPS local Beeline,571c9da1cdf59a9af1c143c7f356086f,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1492,11.5.2,TPPS local PSTN,55defd81521827e7018997611f7f9c4d,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1493,11.5.3,Call Forwarding Unconditional,d23ba4037073ff470bd5afa56281716a,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1494,11.6.1,"UE to UE call via CMN (no HLR interrogation, no IN triggering)",c3fba2ea342afbe8ce2011a2cdf6a05b,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1495,11.6.2,UE to UE call via CMN (HLR interrogation on CMN),fabb390ef71af5c301c28426c281aac1,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1496,11.6.3,UE to UE call via CMN (IN Triggering on CMN),9670c76a219c6058d5aa6ada4c22fbf7,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1497,11.6.4,UE to PSTN transit call,70d64e720649b3ff79a1e89094136d11,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1498,11.6.5,Call Forwarding Unconditional,01ff1143eb86e9fe67918ccae0423910,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1499,11.6.6,SS invocation during call,1e6d4ef92d1e12d9edc8f9b148e14cb7,,01.01.2022,TBD,2023-9-19,CMN_GMSC,both,VS37MSK
1500,1.1.1,Power check,872ccd9c6dce18ce6ea4d5106540f089,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1501,1.1.2,Power up,522c33efdda0b8dc6ce90c991beb9666,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1502,1.1.3,Local connection to BSP,ad2f981820c1e26b9c95b61832af190a,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1503,1.1.4,Verify BSP Software version,812b7598bbe881cd8e5efaa29fc2d684,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1504,1.1.5,BSP Alarms,75d011862ef65fffc11437b37454ce76,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1505,1.1.6,Check Shelf and Blade Status,7456ee57ea536a24e49fdfb1d56359bf,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1506,1.1.7,Check CMXB configuration,a7145d355d740865df1d9db5e3d5ba30,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1507,1.1.8,Lock/Unlock SCXB board in main shelf with Standby DMXC,91e70420cca54c70994ea3a14cb0553a,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1508,1.1.9,Lock/Unlock SCXB board in main shelf with Active DMXC,3576f9d10c59a69e7c731850cc8b8d7b,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1509,1.1.10,Lock/Unlock Active CMX Board in main shelf,e7e4d9701137fb31a611ebcef3fc5616,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1510,1.1.11,Create BSP Configuration Backup,633956bea4e529251c111fd47c8d6c3d,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1511,1.1.12,Restore node from BSP Configuration Backup,7cac7401e143c0858e706f5349fab9a5,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1512,1.1.13,NTP Server Connection,6e0c5d81f59bef066c2ea2fe22af723e,BSP,01.01.2022,N-A,2023-9-20,BSP,both,VS09SRT
1513,2.1.1,Check HW configuration,9db531902daddabddb83b22e9629f0ad,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1514,2.1.2,Access to APG43L,9562870d7e8245d03c2ac6055dff735f,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1515,2.1.3,Configuration of IP addresses,6c1f97d67fec3e255c0cb2279cc943de,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-20,HW+MW,both,VS09SRT
1516,2.1.4,Connection to the node and login,287d1ac6a08490838018a515394ee921,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1517,2.1.5,Create a temporary troubleshooting user,5fd08c89b5f5fb4807fcec58ae247364,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1518,2.1.6,Serial console connection,73ccd957744dd2396f454d124d02080b,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-20,HW+MW,both,VS09SRT
1519,2.2.1,Check and Change public IP address,2c837ab2c7cadbdc35b5bd7115e9eff1,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1520,2.2.2,Check APG status,0656d165197f3b22591f6e91f3bb970f,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1521,2.2.3,Check APG date and time,7d30aa8b30a57b85d658fcd54426884a,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1522,2.2.4,Unlock ts_user,f646e5445d3791b94e8b9282903afc4f,Compact & Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1523,2.2.5,Check APG backup,eb6775d1512159161e78f11c8b83a3a1,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1524,2.2.6,Check system configuration,38a9f108005b63c87f42d9463c3baa8e,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1525,2.2.7,Check APG SW level,22c4368303353afc3da4c37a63ac9c8e,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1526,2.2.8,Check RAID mirror status,c39014e9fc9434df5300cb3afe6de049,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1527,2.2.9,Check Power Redundancy,9f27e70747bb6f7bd8766a9f2e588c74,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1528,2.2.10,Check Hardware Configuration Table,c89fba4e40a852bd75925b2631f966af,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1529,2.2.11,Disable insecure protocols,e24fa90fddf5038d12c5823f1a82a241,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1530,2.2.12,Managed Element Identity (Node Name),3b51c3c8bdb7112418e8abecca4f6aaf,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1531,2.3.1,Welcome Message,03e4c32efb63959da9a8150119a167af,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1532,2.3.2,Check CP volumes and create CP files,c2ee74b62870d06b4b4ad6819b9bf142,Compact & Cluster,2023-08-03 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1533,2.3.3,Network Surveillance Function (NSF),73fb5c21df0af98eded20765c75ac21d,Compact & Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1534,2.3.4,License Key File,bb2890f601990168bb49c1c060892de1,Compact & Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1535,2.3.5,LDAP Configuration,b5a4d71c0a119e86fefee05f6b40066c,Compact & Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1536,2.3.6,LDAP connectivity verification,e16be4785c3d308a5aba12eb38bad31f,Compact & Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1537,2.3.7,NTP,08f86f330f8cba76114532e79b0c4620,Compact & Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1538,2.4.1,APG43L Backup check,12a43319e7db5c6f85c503cdfc9ea34d,Compact & Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1539,3.1.1,Power up / Cold start,d9e15b7599116e38f870d0dc600c08a4,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1540,3.2.1,Test of CP-AP Communication,f2f87b58be0d57ecf71ada8df361a2d9,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1541,3.2.2,Check board configuration,07c01f92f8cc36c71e58a8ad0fb8639d,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1542,3.2.3,Check CP SW Version,594663875f34563eccad2ac626416af8,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1543,3.2.4,Check status on APG,426ac9e16e3278c8e1dfc781fcd77806,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1544,3.2.5,Initial Loading,93dd16f99950312e32f87049a058942e,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1545,3.2.6,Check for CP FAULT ALARM,73dfbb5700b11d1ed0a2816bf9e5b408,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1546,3.2.7,IP Configuration Check,555e87164251252d1a870d3859a52866,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1547,3.2.8,Power cycle test,15ba410bf723c290f02d15bb11cb5589,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1548,3.2.9,MSC Tenants check for Multi-application MSC,47d00337b63e5813209cc10b972ffa34,Cluster,2023-08-08 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1549,3.3.1,Make CP backup,1dd785e1de9a32e236b624ae268bb803,Compact,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1550,4.1.1,Hardware Configuration Check,737ea9953b21c4ffabc349e9b20f3b4b,Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1551,4.1.2,Check CP Volumes and CP Files on AP1,e665caf5a91ebe9e287226a3dade0d69,Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1552,4.1.3,Check APZ Middleware,2394c9ffd5558f411ffdc3326e9a8962,Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1553,4.1.4,Boot Start of the Dual CPs for SPXs,a8ae891fee3f029670061a690b906444,Cluster,2023-08-04 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1554,4.1.5,Boot Start of Cluster CPs,8e54c4eba7a11ffaf30122b9de464a1f,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1555,4.1.6,Test the AP-CP Communication,0530238aab3276cdca8e60a23cfe914e,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1556,4.1.7,Transfer MAS Dump to AP1,99c7573d6c7ef89bf2b3047d9a77e2fa,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1557,4.1.8,Initial Loading and Application Startup of Dual CPs,dedd978ae5fb3a373069b1e3fc92b8fd,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1558,4.1.9,Initial Loading and Application Startup of Cluster CPs,604453858cb7940492f90684752e14dd,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1559,4.1.10,Test the AP-IPLB Communication,55be864f009e5d8a5b3eefb11881f86a,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1560,4.1.11,Lock/Unlock IPLB,4501c31d4aabf710b9f7f86fc72eb2be,Cluster,2023-08-08 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1561,4.1.12,Lock/Unlock SPX,0895c2f3dbcff8e891937671d1a93c93,Cluster,2023-08-07 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1562,4.2.1,"Blade Restart, Large",65bf9cb61d2ad5d51ddbf22319311dc3,Cluster,2023-08-08 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1563,4.2.2,Blade Reload,7f71c290ad26c3eb3e08fdd438379022,Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1564,4.2.3,Forced Reconfiguration (Blade taken out of Quorum),e5544c9f2c558bb7b6f240d0416162f6,Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1565,4.2.4,Blade re-inserted and re-activated,79ef453460e51233c741f98abdbb9361,Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1566,4.2.5,"Blade Isolation and Removal , Traffic Level",5441717396398d064ef2ea407b8b8223,Cluster,2022-01-01 00:00:00,N-A,2023-9-20,HW+MW,both,VS09SRT
1567,4.2.6,SUA association state check,1e67c6fe796ff80b43b1f435f7168729,Cluster,2023-08-17 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1568,4.2.7,Power cycle test,6f0f99806c61c7984dfca14c48611966,Cluster,2023-08-17 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1569,5.1.1,Backup,2c0fc24b3d3038317dc51c05339856d0,Compact & Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1570,5.1.2,Traffic Configuration Printout Collection,4acdb660b77133731754dedcde68495b,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-20,HW+MW,both,VS09SRT
1571,5.1.3,APG43L Printout Collection,5488c86a1260428f0c13c0f8fb06bf6a,Compact & Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1572,5.1.4,BSP Configuration Printout Collection,7f5e6c29417bb1282666acfb2678e9de,Compact & Cluster,2023-08-09 00:00:00,OK,2023-9-20,HW+MW,both,VS09SRT
1573,7.1,Check Power Redundancy,7cd31cf6820896d838535a73cafb15ca,BSP,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1574,7.2,Check of physical connectivity,74c5d9234051010a38a669f48bfeb435,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1575,7.3,Physical link failure of external link on Active CMXB in main shelf (O&M),6924f66d3c42e6c8f021dc7c8693ba4c,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1576,7.4,Physical link failure of external link on Passive CMXB in main shelf (O&M),d0201c3c7c67230ad82ad841f7c8e260,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1577,7.5,Physical external link failure of master CMXB while another CMXB is in locked state,0d640498fb206f2d67e1829ba976d945,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1578,7.6,Check CMXB configuration (Signalling links),5960276c0e365f7a81a90baab3a72051,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1579,7.7,SCXB failure scenarios,971455e5b307f416baac0cb24b710792,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1580,7.8,CMXB failure scenarios,90cc3a10dc0cf2e7e72098e531c4d970,Compact & Cluster,2023-08-17 00:00:00,OK,2023-9-20,Redundancy,both,VS09SRT
1581,7.9,IPLB failure scenarios,299e5505ce975112afaefec130cc83e0,Cluster,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
1582,7.10,Create BSP Configuration Backup,5a989a5d00ba0820921931d9826b8741,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
1583,7.11,Restore node from BSP Configuration Backup,e0dcbd0519d1c8e7c5390b679c1ad71d,Compact & Cluster,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
1584,8.1,CMXB Failure,d6422a625045167156b3c0d85ca23ebf,MSC-S Compact,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
1585,8.2,Direct link of 1 CMXB failure,2a568439f8e6ff92daa9925ce8a03adf,MSC-S Compact,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
1586,8.3,Crosslink of 1 CMXB failure,5e20d6ed7744f334ad7deb3cea4d5905,MSC-S Compact,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
1587,8.4,CMXB - CMXB link Failure,6762f053abca7510f6648c71492724a7,MSC-S Compact,2022-01-01 00:00:00,TBD,2023-9-20,Redundancy,both,VS09SRT
